Stage1.Measurement12.DV_ErrorRate,Stage1.Output.Measurement12.U.Actual,Machine1.RawMaterial.Property1,Machine1.RawMaterial.Property2,Machine1.RawMaterial.Property3,Machine1.RawMaterial.Property4,Machine1.Zone1Temperature.C.Actual,Machine1.Zone2Temperature.C.Actual,Machine1.MotorRPM.C.Actual,Machine1.ExitZoneTemperature.C.Actual,Machine2.RawMaterial.Property1,Machine2.RawMaterial.Property2,Machine2.RawMaterial.Property3,Machine2.RawMaterial.Property4,Machine2.Zone1Temperature.C.Actual,Machine2.Zone2Temperature.C.Actual,Machine2.MotorRPM.C.Actual,Machine2.ExitZoneTemperature.C.Actual,Machine3.RawMaterial.Property1,Machine3.RawMaterial.Property2,Machine3.RawMaterial.Property3,Machine3.RawMaterial.Property4,Machine3.Zone1Temperature.C.Actual,Machine3.Zone2Temperature.C.Actual,Machine3.MotorRPM.C.Actual,Machine3.ExitZoneTemperature.C.Actual,FirstStage.CombinerOperation.Temperature3.C.Actual
0.236,1.5433333333333275,12.9,215,980.53,251,72.0,71.9,11.68,75.1,12.85,241,556.7,256,68.97,69.07,13.9,60.0,8.83,221,433.18,205,78.0,78.1,13.09,65.0,80.0
0.236,1.5423333333333276,12.9,215,980.53,251,72.0,71.8,11.68,75.0,12.85,241,556.7,256,68.97,68.84,13.94,60.0,8.83,221,433.18,205,78.0,78.1,13.18,65.0,80.0
0.239,1.5379999999999943,12.9,215,980.53,251,72.0,71.8,11.68,75.0,12.85,241,556.7,256,68.99,69.06,13.9,60.0,8.83,221,433.18,205,78.0,78.1,13.24,65.0,80.0
0.241,1.5323333333333278,12.9,215,980.53,251,72.0,71.8,11.68,75.0,12.85,241,556.7,256,68.97,69.07,13.89,60.0,8.83,221,433.18,205,78.0,78.1,13.12,65.0,80.0
0.242,1.5309999999999946,12.9,215,980.53,251,72.0,71.8,11.68,75.0,12.85,241,556.7,256,68.99,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.1,13.17,65.0,80.0
0.242,1.530666666666661,12.9,215,980.53,251,72.0,71.8,11.68,75.0,12.85,241,556.7,256,68.96,69.05,13.94,60.0,8.83,221,433.18,205,78.0,78.1,13.18,65.0,80.0
0.243,1.528666666666661,12.9,215,980.53,251,72.0,71.8,11.65,75.0,12.85,241,556.7,256,69.0,69.11,13.91,60.0,8.83,221,433.18,205,78.0,78.1,13.17,65.0,80.0
0.244,1.5266666666666608,12.9,215,980.53,251,72.0,71.7,11.68,75.0,12.85,241,556.7,256,68.97,69.04,13.89,60.0,8.83,221,433.18,205,78.0,78.1,13.12,65.0,80.0
0.244,1.5279999999999943,12.9,215,980.53,251,72.0,71.7,11.68,75.0,12.85,241,556.7,256,69.01,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,13.17,65.0,80.0
0.244,1.5269999999999941,12.9,215,980.53,251,72.0,71.7,11.65,75.0,12.85,241,556.7,256,68.99,69.07,13.92,60.0,8.83,221,433.18,205,78.0,78.0,13.14,65.0,80.0
0.245,1.525666666666661,12.9,215,980.53,251,72.0,71.7,11.71,75.0,12.85,241,556.7,256,68.99,69.1,13.92,60.0,8.83,221,433.18,205,78.0,78.0,13.2,65.0,80.0
0.246,1.5239999999999942,12.9,215,980.53,251,72.0,71.7,11.68,75.0,12.85,241,556.7,256,68.98,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,13.1,65.0,80.0
0.247,1.520666666666661,12.9,215,980.53,251,72.0,71.7,11.71,75.0,12.85,241,556.7,256,68.98,69.09,13.85,60.0,8.83,221,433.18,205,78.0,77.9,13.17,65.0,80.0
0.249,1.517333333333328,12.9,215,980.53,251,72.0,71.6,11.71,75.0,12.85,241,556.7,256,69.0,69.06,13.84,60.0,8.83,221,433.18,205,78.0,77.9,13.15,65.0,80.0
0.249,1.5179999999999945,12.9,215,980.53,251,72.0,71.6,11.65,75.0,12.85,241,556.7,256,69.03,69.11,13.89,60.0,8.83,221,433.18,205,78.0,77.9,13.0,65.0,80.0
0.248,1.518666666666661,12.9,215,980.53,251,72.0,71.6,11.71,75.0,12.85,241,556.7,256,69.0,69.09,13.94,60.0,8.83,221,433.18,205,78.0,77.9,13.24,65.0,80.0
0.249,1.5179999999999945,12.9,215,980.53,251,72.0,71.6,11.68,75.0,12.85,241,556.7,256,69.01,69.09,13.89,60.0,8.83,221,433.18,205,78.0,77.9,13.15,65.0,80.0
0.249,1.517333333333328,12.9,215,980.53,251,72.0,71.6,11.71,75.0,12.85,241,556.7,256,68.97,69.1,13.92,60.0,8.83,221,433.18,205,78.0,77.9,13.1,65.0,80.0
0.248,1.5199999999999947,12.9,215,980.53,251,72.0,71.6,11.71,75.0,12.85,241,556.7,256,68.99,69.09,13.93,60.0,8.83,221,433.18,205,78.0,77.9,13.14,65.0,80.0
0.246,1.5226666666666613,12.9,215,980.53,251,72.0,71.6,11.68,74.9,12.85,241,556.7,256,69.0,69.06,13.94,60.0,8.83,221,433.18,205,78.0,77.8,13.16,65.0,80.0
0.247,1.520666666666661,12.9,215,980.53,251,72.0,71.6,11.71,74.9,12.85,241,556.7,256,69.02,69.09,13.89,60.0,8.83,221,433.18,205,78.0,77.8,13.14,65.0,80.0
0.246,1.5229999999999946,12.9,215,980.53,251,72.0,71.5,11.71,74.9,12.85,241,556.7,256,69.01,69.09,13.86,60.0,8.83,221,433.18,205,78.0,77.8,13.19,65.0,80.0
0.245,1.5253333333333279,12.9,215,980.53,251,72.0,71.5,11.68,74.9,12.85,241,556.7,256,68.97,69.09,13.86,60.0,8.83,221,433.18,205,78.0,77.8,13.06,65.0,80.0
0.243,1.5296666666666612,12.9,215,980.53,251,72.0,71.5,11.68,74.9,12.85,241,556.7,256,68.96,69.05,13.89,59.9,8.83,221,433.18,205,78.0,77.8,13.21,65.0,80.0
0.244,1.5276666666666614,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,69.0,69.07,13.93,59.9,8.83,221,433.18,205,78.0,77.8,13.19,65.0,80.0
0.242,1.5309999999999946,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.96,69.06,13.87,60.0,8.83,221,433.18,205,78.0,77.9,13.24,65.0,80.0
0.241,1.5333333333333279,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,69.01,69.05,13.87,60.0,8.83,221,433.18,205,78.0,77.9,13.23,65.0,80.0
0.24,1.5356666666666612,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.97,68.99,13.87,60.0,8.83,221,433.18,205,78.0,77.9,13.18,65.0,80.0
0.24,1.5359999999999947,12.9,215,980.53,251,72.0,71.5,11.77,74.9,12.85,241,556.7,256,68.98,69.12,13.92,60.0,8.83,221,433.18,205,78.0,77.9,13.19,65.0,80.0
0.239,1.5363333333333282,12.9,215,980.53,251,72.0,71.5,11.84,74.9,12.85,241,556.7,256,69.01,69.12,13.87,60.0,8.83,221,433.18,205,78.0,77.9,13.31,65.0,80.0
0.24,1.535999999999995,12.9,215,980.53,251,72.0,71.5,11.77,74.9,12.85,241,556.7,256,69.01,69.11,13.86,60.0,8.83,221,433.18,205,78.0,77.9,13.22,65.0,80.0
0.239,1.536999999999995,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.98,69.1,13.9,60.0,8.83,221,433.18,205,78.0,77.9,13.22,65.0,80.0
0.237,1.5413333333333281,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.98,69.1,13.95,60.0,8.83,221,433.18,205,78.0,77.9,13.03,65.0,80.0
0.237,1.5403333333333282,12.9,215,980.53,251,72.0,71.5,11.77,74.9,12.85,241,556.7,256,69.01,69.09,13.86,60.0,8.83,221,433.18,205,78.0,77.9,13.14,65.0,80.0
0.24,1.534999999999995,12.9,215,980.53,251,72.0,71.4,11.77,74.9,12.85,241,556.7,256,69.01,69.09,13.92,60.0,8.83,221,433.18,205,78.0,77.9,13.17,65.0,80.0
0.242,1.5303333333333282,12.9,215,980.53,251,72.0,71.4,11.77,74.9,12.85,241,556.7,256,69.0,69.09,13.87,60.0,8.83,221,433.18,205,78.0,77.9,13.03,65.0,80.0
0.244,1.527333333333328,12.9,215,980.53,251,72.0,71.4,11.81,74.9,12.85,241,556.7,256,69.01,69.07,13.92,60.1,8.83,221,433.18,205,78.0,77.9,12.95,65.0,80.0
0.245,1.524333333333328,12.9,215,980.53,251,72.0,71.4,11.74,74.9,12.85,241,556.7,256,68.97,69.06,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.99,65.0,80.0
0.248,1.5186666666666613,12.9,215,980.53,251,72.0,71.4,11.81,74.9,12.85,241,556.7,256,68.96,69.09,13.9,60.0,8.83,221,433.18,205,78.0,77.9,13.07,65.0,80.0
0.249,1.516333333333328,12.9,215,980.53,251,72.0,71.4,11.77,74.9,12.85,241,556.7,256,68.99,69.06,13.92,60.0,8.83,221,433.18,205,78.0,77.9,13.01,65.0,80.0
0.25,1.5139999999999947,12.9,215,980.53,251,72.0,71.4,11.84,74.9,12.85,241,556.7,256,69.0,69.08,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.99,65.0,80.0
0.252,1.5109999999999946,12.9,215,980.53,251,72.0,71.4,11.84,74.9,12.85,241,556.7,256,68.97,69.08,13.9,60.0,8.83,221,433.18,205,78.0,78.0,12.98,65.0,80.0
0.253,1.5079999999999945,12.9,215,980.53,251,72.0,71.5,11.74,74.9,12.85,241,556.7,256,68.97,69.1,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.91,65.0,80.0
0.254,1.5073333333333276,12.9,215,980.53,251,72.0,71.5,11.84,74.9,12.85,241,556.7,256,69.0,69.1,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.97,65.0,80.0
0.254,1.5069999999999943,12.9,215,980.53,251,72.0,71.5,11.74,74.9,12.85,241,556.7,256,68.98,69.1,13.86,60.0,8.83,221,433.18,205,78.0,78.0,13.08,65.0,80.0
0.254,1.506666666666661,12.9,215,980.53,251,72.0,71.5,11.77,74.9,12.85,241,556.7,256,68.97,69.06,13.9,60.0,8.83,221,433.18,205,78.0,78.0,13.0,65.0,80.0
0.255,1.504666666666661,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.99,69.06,13.85,60.0,8.83,221,433.18,205,78.0,78.0,12.99,65.0,80.0
0.258,1.4989999999999943,12.9,215,980.53,251,72.0,71.5,11.74,74.9,12.85,241,556.7,256,69.0,69.09,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.94,65.0,80.0
0.261,1.4929999999999943,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,69.01,69.08,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.95,65.0,80.0
0.263,1.4889999999999943,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.99,69.05,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.97,65.0,80.0
0.265,1.4856666666666611,12.9,215,980.53,251,72.0,71.5,11.81,74.9,12.85,241,556.7,256,68.98,69.08,13.85,60.0,8.83,221,433.18,205,78.0,78.1,12.96,65.0,80.0
0.267,1.4796666666666611,12.9,215,980.53,251,72.0,71.5,11.74,74.9,12.85,241,556.7,256,68.97,69.08,13.92,59.9,8.83,221,433.18,205,78.0,78.1,12.88,65.0,80.0
0.27,1.4736666666666614,12.9,215,980.53,251,72.0,71.5,11.84,74.9,12.85,241,556.7,256,68.99,69.05,13.9,59.9,8.83,221,433.18,205,78.0,78.1,12.9,65.0,80.0
0.273,1.4676666666666613,12.9,215,980.53,251,72.0,71.5,11.77,74.9,12.85,241,556.7,256,69.01,69.11,13.93,59.9,8.83,221,433.18,205,78.0,78.1,13.06,65.0,80.0
0.273,1.4679999999999944,12.9,215,980.53,251,72.0,71.5,11.77,74.9,12.85,241,556.7,256,68.99,69.09,13.89,60.0,8.83,221,433.18,205,78.0,78.1,13.04,65.0,80.0
0.275,1.4639999999999946,12.9,215,980.53,251,72.0,71.5,11.84,74.9,12.85,241,556.7,256,68.99,69.11,13.85,60.0,8.83,221,433.18,205,78.0,78.1,13.09,65.0,80.0
0.276,1.4623333333333277,12.9,215,980.53,251,72.0,71.6,11.81,74.9,12.85,241,556.7,256,68.98,69.09,13.94,60.0,8.83,221,433.18,205,78.0,78.1,13.09,65.0,80.0
0.277,1.460666666666661,12.9,215,980.53,251,72.0,71.6,11.77,74.9,12.85,241,556.7,256,69.01,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.1,13.05,65.0,80.0
0.277,1.4609999999999943,12.9,215,980.53,251,72.0,71.6,11.81,74.9,12.85,241,556.7,256,68.98,69.09,13.87,60.0,8.83,221,433.18,205,78.0,78.1,13.09,65.0,80.0
0.276,1.461666666666661,12.9,215,980.53,251,72.0,71.6,11.84,74.9,12.85,241,556.7,256,69.0,69.1,13.87,60.0,8.83,221,433.18,205,78.0,78.1,12.93,65.0,80.0
0.277,1.4606666666666608,12.9,215,980.53,251,72.0,71.6,11.81,74.9,12.85,241,556.7,256,69.0,69.06,13.9,60.0,8.83,221,433.18,205,78.0,78.2,12.95,65.0,80.0
0.279,1.4566666666666608,12.9,215,980.53,251,72.0,71.6,11.77,74.9,12.85,241,556.7,256,68.98,69.08,13.93,60.0,8.83,221,433.18,205,78.0,78.2,12.98,65.0,80.0
0.281,1.452666666666661,12.9,215,980.53,251,72.0,71.6,11.77,75.0,12.85,241,556.7,256,68.97,69.06,13.93,60.0,8.83,221,433.18,205,78.0,78.2,12.93,65.0,80.0
0.28,1.4539999999999942,12.9,215,980.53,251,72.0,71.6,11.77,75.0,12.85,241,556.7,256,68.99,69.07,13.86,60.0,8.83,221,433.18,205,78.0,78.2,12.99,65.0,80.0
0.28,1.4546666666666608,12.9,215,980.53,251,72.0,71.7,11.81,75.0,12.85,241,556.7,256,69.01,69.09,13.94,60.0,8.83,221,433.18,205,78.0,78.2,12.96,65.0,80.0
0.28,1.4546666666666608,12.9,215,980.53,251,72.0,71.7,11.81,75.0,12.85,241,556.7,256,68.99,69.08,13.87,60.1,8.83,221,433.18,205,78.0,78.2,13.04,65.0,80.0
0.278,1.457666666666661,12.9,215,980.53,251,72.0,71.7,11.81,75.0,12.85,241,556.7,256,68.98,69.08,13.94,60.1,8.83,221,433.18,205,78.0,78.2,13.07,65.0,80.0
0.279,1.4566666666666608,12.9,215,980.53,251,72.0,71.7,11.81,75.0,12.85,241,556.7,256,69.0,69.06,13.93,60.1,8.83,221,433.18,205,78.0,78.2,13.04,65.0,80.0
0.279,1.455999999999994,12.9,215,980.53,251,72.0,71.7,11.81,75.0,12.85,241,556.7,256,69.0,69.09,13.89,60.0,8.83,221,433.18,205,78.0,78.2,13.09,65.0,80.0
0.279,1.455999999999994,12.9,215,980.53,251,72.0,71.7,11.77,75.0,12.85,241,556.7,256,69.0,69.09,13.86,60.0,8.83,221,433.18,205,78.0,78.2,12.96,65.0,80.0
0.279,1.455999999999994,12.9,215,980.53,251,72.0,71.7,11.77,75.0,12.85,241,556.7,256,68.98,69.06,13.89,60.1,8.83,221,433.18,205,78.0,78.2,13.01,65.0,80.0
0.279,1.456999999999994,12.9,215,980.53,251,72.0,71.8,11.81,75.0,12.85,241,556.7,256,68.99,69.07,13.9,60.1,8.83,221,433.18,205,78.0,78.1,13.01,65.0,80.0
0.279,1.4563333333333273,12.9,215,980.53,251,72.0,71.8,11.77,75.0,12.85,241,556.7,256,69.0,69.09,13.89,60.1,8.83,221,433.18,205,78.0,78.1,12.92,65.0,80.0
0.281,1.4533333333333271,12.9,215,980.53,251,72.0,71.8,11.77,75.0,12.85,241,556.7,256,69.01,69.1,13.94,60.1,8.83,221,433.18,205,78.0,78.1,12.85,65.0,80.0
0.279,1.4556666666666607,12.9,215,980.53,251,72.0,71.8,11.77,75.0,12.85,241,556.7,256,68.98,69.1,13.9,60.1,8.83,221,433.18,205,78.0,78.1,13.07,65.0,80.0
0.278,1.457999999999994,12.9,215,980.53,251,72.0,71.8,11.81,75.0,12.85,241,556.7,256,68.97,69.07,13.89,60.0,8.83,221,433.18,205,78.0,78.1,12.99,65.0,80.0
0.278,1.4589999999999939,12.9,215,980.53,251,72.0,71.8,11.81,75.0,12.85,241,556.7,256,69.01,69.1,13.92,60.0,8.83,221,433.18,205,78.0,78.0,13.0,65.0,80.0
0.275,1.4636666666666607,12.9,215,980.53,251,72.0,71.9,11.77,75.0,12.85,241,556.7,256,68.99,69.08,13.91,60.0,8.83,221,433.18,205,78.0,78.0,13.04,65.0,80.0
0.273,1.4676666666666605,12.9,215,980.53,251,72.0,71.9,11.77,75.0,12.85,241,556.7,256,68.99,69.09,13.85,60.0,8.83,221,433.18,205,78.0,78.0,13.03,65.0,80.0
0.272,1.4696666666666605,12.9,215,980.53,251,72.0,71.9,11.84,75.0,12.85,241,556.7,256,69.01,69.09,13.87,60.0,8.83,221,433.18,205,78.0,78.0,13.02,65.0,80.0
0.273,1.4686666666666603,12.9,215,980.53,251,72.0,71.9,11.84,75.0,12.85,241,556.7,256,69.0,69.09,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.89,65.0,80.0
0.273,1.468333333333327,12.9,215,980.53,251,72.0,71.9,11.81,75.0,12.85,241,556.7,256,69.01,69.08,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.84,65.0,80.0
0.272,1.4699999999999938,12.9,215,980.53,251,72.0,71.9,11.77,75.0,12.85,241,556.7,256,69.01,69.09,13.92,60.0,8.83,221,433.18,205,78.0,77.9,12.88,65.0,80.0
0.271,1.4716666666666602,12.9,215,980.53,251,72.0,72.0,11.77,75.0,12.85,241,556.7,256,69.02,69.09,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.93,65.0,80.0
0.27,1.475333333333327,12.9,215,980.53,251,72.0,72.0,11.81,75.0,12.85,241,556.7,256,68.97,69.06,13.95,60.0,8.83,221,433.18,205,78.0,77.9,12.9,65.0,80.0
0.268,1.4789999999999934,12.9,215,980.53,251,72.0,72.0,11.77,75.0,12.85,241,556.7,256,69.0,69.09,13.91,60.0,8.83,221,433.18,205,78.0,77.9,12.96,65.0,80.0
0.267,1.4806666666666604,12.9,215,980.53,251,72.0,72.0,11.84,75.0,12.85,241,556.7,256,68.97,69.06,13.93,60.0,8.83,221,433.18,205,78.0,77.9,13.05,65.0,80.0
0.266,1.482333333333327,12.9,215,980.53,251,72.0,72.0,11.81,75.0,12.85,241,556.7,256,68.98,69.09,13.91,59.9,8.83,221,433.18,205,78.0,77.9,13.05,65.0,80.0
0.266,1.4829999999999939,12.9,215,980.53,251,72.0,72.1,11.77,75.0,12.85,241,556.7,256,68.98,69.09,13.9,59.9,8.83,221,433.18,205,78.0,77.9,12.99,65.0,80.0
0.266,1.4833333333333274,12.9,215,980.53,251,72.0,72.1,11.81,75.0,12.85,241,556.7,256,68.99,69.08,13.86,59.9,8.83,221,433.18,205,78.0,77.9,13.07,65.0,80.0
0.267,1.4806666666666608,12.9,215,980.53,251,72.0,72.1,11.81,75.0,12.85,241,556.7,256,68.96,68.93,13.86,59.9,8.83,221,433.18,205,78.0,77.9,13.05,65.0,80.0
0.267,1.4796666666666607,12.9,215,980.53,251,72.0,72.1,11.87,75.0,12.85,241,556.7,256,68.99,69.06,13.91,60.0,8.83,221,433.18,205,78.0,77.9,13.09,65.0,80.0
0.267,1.481666666666661,12.9,215,980.53,251,72.0,72.1,11.74,75.0,12.85,241,556.7,256,68.97,69.1,13.89,60.0,8.83,221,433.18,205,78.0,77.9,13.08,65.0,80.0
0.265,1.4843333333333275,12.9,215,980.53,251,72.0,72.1,11.77,75.0,12.85,241,556.7,256,68.98,69.07,13.86,60.0,8.83,221,433.18,205,78.0,77.9,13.15,65.0,80.0
0.264,1.487666666666661,12.9,215,980.53,251,72.0,72.2,11.81,75.1,12.85,241,556.7,256,68.98,69.09,13.9,60.0,8.83,221,433.18,205,78.0,77.9,12.85,65.0,80.0
0.264,1.4863333333333275,12.9,215,980.53,251,72.0,72.2,11.77,75.1,12.85,241,556.7,256,68.98,69.09,13.92,60.0,8.83,221,433.18,205,78.0,77.9,12.94,65.0,80.0
0.266,1.4819999999999942,12.9,215,980.53,251,72.0,72.2,11.77,75.1,12.85,241,556.7,256,68.98,69.08,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.9,65.0,80.0
0.266,1.4833333333333276,12.9,215,980.53,251,72.0,72.2,11.74,75.1,12.85,241,556.7,256,69.0,69.09,13.89,60.0,8.83,221,433.18,205,78.0,77.9,12.92,65.0,80.0
0.265,1.4846666666666612,12.9,215,980.53,251,72.0,72.2,11.77,75.1,12.85,241,556.7,256,68.97,69.07,13.87,60.0,8.83,221,433.18,205,78.0,77.9,12.97,65.0,80.0
0.264,1.4873333333333278,12.9,215,980.53,251,72.0,72.3,11.77,75.1,12.85,241,556.7,256,68.97,69.08,13.9,60.0,8.83,221,433.18,205,78.0,77.9,13.1,65.0,80.0
0.262,1.4899999999999944,12.9,215,980.53,251,72.0,72.3,11.74,75.1,12.85,241,556.7,256,69.01,69.1,13.89,60.0,8.83,221,433.18,205,78.0,77.9,13.04,65.0,80.0
0.262,1.4909999999999946,12.9,215,980.53,251,72.0,72.3,11.81,75.1,12.85,241,556.7,256,68.99,69.09,13.85,60.1,8.83,221,433.18,205,78.0,78.0,12.97,65.0,80.0
0.261,1.4936666666666614,12.9,215,980.53,251,72.0,72.3,11.77,75.1,12.85,241,556.7,256,68.95,69.05,13.89,60.1,8.83,221,433.18,205,78.0,78.0,12.86,65.0,80.0
0.26,1.4949999999999948,12.9,215,980.53,251,72.0,72.3,11.81,75.1,12.85,241,556.7,256,69.0,69.09,13.92,60.1,8.83,221,433.18,205,78.0,78.0,13.0,65.0,80.0
0.262,1.490999999999995,12.9,215,980.53,251,72.0,72.3,11.84,75.1,12.85,241,556.7,256,69.01,69.09,13.86,60.1,8.83,221,433.18,205,78.0,78.0,13.05,65.0,80.0
0.264,1.4859999999999949,12.9,215,980.53,251,72.0,72.4,11.84,75.1,12.85,241,556.7,256,68.98,69.09,13.93,60.1,8.83,221,433.18,205,78.0,78.0,12.99,65.0,80.0
0.266,1.4823333333333284,12.9,215,980.53,251,72.0,72.4,11.84,75.1,12.85,241,556.7,256,69.01,69.08,13.86,60.0,8.83,221,433.18,205,78.0,78.0,13.02,65.0,80.0
0.266,1.4833333333333283,12.9,215,980.53,251,72.0,72.4,11.74,75.1,12.85,241,556.7,256,68.97,69.06,13.85,60.1,8.83,221,433.18,205,78.0,78.0,13.14,65.0,80.0
0.265,1.4849999999999952,12.9,215,980.53,251,72.0,72.4,11.84,75.1,12.85,241,556.7,256,68.97,69.06,13.89,60.0,8.83,221,433.18,205,78.0,78.0,13.09,65.0,80.0
0.265,1.4853333333333287,12.9,215,980.53,251,72.0,72.4,11.74,75.1,12.85,241,556.7,256,69.01,69.1,13.92,60.0,8.83,221,433.18,205,78.0,78.0,12.91,65.0,80.0
0.263,1.4886666666666621,12.9,215,980.53,251,72.0,72.4,11.77,75.1,12.85,241,556.7,256,69.0,69.1,13.84,60.0,8.83,221,433.18,205,78.0,78.0,13.08,65.0,80.0
0.261,1.492666666666662,12.9,215,980.53,251,72.0,72.4,11.77,75.1,12.85,241,556.7,256,68.99,69.09,13.87,60.0,8.83,221,433.18,205,78.0,78.0,12.97,65.0,80.0
0.26,1.4946666666666621,12.9,215,980.53,251,72.0,72.5,11.74,75.1,12.85,241,556.7,256,69.01,69.09,13.93,60.0,8.83,221,433.18,205,78.0,78.0,12.8,65.0,80.0
0.258,1.4989999999999954,12.9,215,980.53,251,72.0,72.5,11.81,75.1,12.85,241,556.7,256,68.98,69.09,13.94,60.0,8.83,221,433.18,205,78.0,78.0,13.13,65.0,80.0
0.257,1.5013333333333287,12.9,215,980.53,251,72.0,72.5,11.77,75.1,12.85,241,556.7,256,68.98,69.07,13.89,60.0,8.83,221,433.18,205,78.0,78.0,12.93,65.0,80.0
0.257,1.501666666666662,12.9,215,980.53,251,72.0,72.5,11.81,75.1,12.85,241,556.7,256,68.98,69.09,13.85,60.0,8.83,221,433.18,205,78.0,78.1,12.99,65.0,80.0
0.256,1.502666666666662,12.9,215,980.53,251,72.0,72.5,11.81,75.1,12.85,241,556.7,256,69.0,69.08,13.91,60.0,8.83,221,433.18,205,78.0,78.1,12.88,65.0,80.0
0.256,1.5033333333333283,12.9,215,980.53,251,72.0,72.5,11.74,75.1,12.85,241,556.7,256,68.98,69.09,13.85,59.9,8.83,221,433.18,205,78.0,78.1,12.96,65.0,80.0
0.255,1.503999999999995,12.9,215,980.53,251,72.0,72.5,11.84,75.1,12.85,241,556.7,256,69.01,69.07,13.94,59.9,8.83,221,433.18,205,78.0,78.1,12.82,65.0,80.0
0.256,1.502999999999995,12.9,215,980.53,251,72.0,72.5,11.81,75.1,12.85,241,556.7,256,69.01,69.08,13.9,59.9,8.83,221,433.18,205,78.0,78.1,13.12,65.0,80.0
0.255,1.504999999999995,12.9,215,980.53,251,72.0,72.6,11.74,75.1,12.85,241,556.7,256,69.0,69.09,13.86,59.9,8.83,221,433.18,205,78.0,78.1,12.99,65.0,80.0
0.255,1.504999999999995,12.9,215,980.53,251,72.0,72.6,11.81,75.1,12.85,241,556.7,256,68.97,69.08,13.92,59.9,8.83,221,433.18,205,78.0,78.1,12.93,65.0,80.0
0.256,1.501999999999995,12.9,215,980.53,251,72.0,72.6,11.81,75.0,12.85,241,556.7,256,68.97,69.08,13.9,59.9,8.83,221,433.18,205,78.0,78.1,13.09,65.0,80.0
0.257,1.5013333333333283,12.9,215,980.53,251,72.0,72.6,11.81,75.0,12.85,241,556.7,256,68.99,69.09,13.92,59.9,8.83,221,433.18,205,78.0,78.1,13.08,65.0,80.0
0.257,1.5006666666666617,12.9,215,980.53,251,72.0,72.6,11.81,75.0,12.85,241,556.7,256,68.97,69.06,13.89,59.9,8.83,221,433.18,205,78.0,78.1,13.0,65.0,80.0
0.255,1.5053333333333285,12.9,215,980.53,251,72.0,72.6,11.9,75.0,12.85,241,556.7,256,69.0,69.08,13.89,59.9,8.83,221,433.18,205,78.0,78.1,12.95,65.0,80.0
0.252,1.5099999999999951,12.9,215,980.53,251,72.0,72.6,11.84,75.0,12.85,241,556.7,256,68.96,69.04,13.92,59.9,8.83,221,433.18,205,78.0,78.1,13.0,65.0,80.0
0.252,1.510999999999995,12.9,215,980.53,251,72.0,72.6,11.9,75.0,12.85,241,556.7,256,68.98,69.08,13.92,60.0,8.83,221,433.18,205,78.0,78.1,12.96,65.0,80.0
0.251,1.5119999999999947,12.9,215,980.53,251,72.0,72.6,11.93,75.0,12.85,241,556.7,256,69.01,69.09,13.9,60.0,8.83,221,433.18,205,78.0,78.1,12.9,65.0,80.0
0.253,1.5086666666666615,12.9,215,980.53,251,72.0,72.6,11.9,75.0,12.85,241,556.7,256,69.0,69.07,13.93,60.0,8.83,221,433.18,205,78.0,78.1,12.86,65.0,80.0
0.255,1.505333333333328,12.9,215,980.53,251,72.0,72.6,11.93,75.0,12.85,241,556.7,256,69.0,69.07,13.94,60.0,8.83,221,433.18,205,78.0,78.1,12.97,65.0,80.0
0.255,1.505333333333328,12.9,215,980.53,251,72.0,72.6,11.9,75.0,12.85,241,556.7,256,69.0,69.08,13.91,60.0,8.83,221,433.18,205,78.0,78.0,12.95,65.0,80.0
0.255,1.505333333333328,12.9,215,980.53,251,72.0,72.6,11.9,75.0,12.85,241,556.7,256,69.0,69.08,13.85,60.0,8.83,221,433.18,205,78.0,78.0,13.0,65.0,80.0
0.255,1.505333333333328,12.9,215,980.53,251,72.0,72.6,11.9,75.0,12.85,241,556.7,256,68.98,69.09,13.92,60.0,8.83,221,433.18,205,78.0,78.0,13.11,65.0,80.0
